model_id, num_trees, num_try, sample_prop, seed, variance_accounted, age, Agreeableness, AttentionCheck, Conscientiousness, TimeofSemester, Extraversion, gender, Intrinsic, Mood, Neuroticism, NFC, Openness, Persistence, SelfEsteem, Stress, Temperatureinlab, SubjectiveTemp, SubjectiveLight, SubjectiveSpace, YearinCollege
crf, 100, 3, 0.632, 12345, 0.632832748876301, 0.000290463390268014, -0.000129657568514925, -0.000373184233173064, 0.000231343295337373, 0.000422638675927897, 0.000191985296003668, 7.30505959276462e-05, 0.000299815369429522, -6.79259398004566e-05, 0.000162435493784431, -6.87235489755939e-05, 0.000736783131013088, 0.000221236030267535, 0.000104210279450303, -6.07157249617396e-05, 0.000639758865738305, 0.000232502075902385, -0.000104600284060906, -0.000141655982472732, 0.000258546225590579
rf, 100, 3, 0.632, 12345, 0.00186189264260648, 2.36435064500322, 0.797448908880654, -0.690074983545621, 1.833328059902, 0.646235588680614, 0.475030610978666, -0.284879298460308, 4.65537027332376, 0.670802448294495, 2.47365939539294, 4.02436671523846, 3.40367250165053, 0.734077450741024, 0.34905599906275, 1.4215446421753, 2.66256811624507, 1.76996709994086, 0.439429337692833, -0.563329294866325, 1.14669568075404
crf, 100, 3, 0.3, 12345, 0.369265511061142, 0.00013239067707747, 0.000367814379246606, -0.000108921250099653, 0.000369493069133445, 0.000805216673785018, 3.84431557344096e-05, 0.000177795019927977, 0.000332748706369567, 4.19283917972958e-05, 5.96365292427635e-05, 0.000121253677031478, 0.000609301218907725, 0.000115769670634495, -1.73158118781784e-05, -2.06191582227057e-05, 0.000272858002782873, 0.00038013926309387, 0.000340981051590103, -7.4086255670216e-05, 0.000309418401658049
rf, 100, 3, 0.3, 12345, 0.00438178776516714, 2.52575218275294, 0.904114712440014, -0.423038546908772, 1.64699576754348, 3.31618478800869, 0.466818865454042, 0.713292036304664, 3.46083036161665, 2.32267975357103, 1.05094303107084, 3.43804239612719, 4.56127648173635, 0.918104392884576, 2.08832362810319, 0.222496478617843, 1.68142883341978, 0.32592339126984, -1.30527418258081, 1.56824897648616, 3.01890867291121
crf, 100, 3, 0.35, 12345, 0.427518912132401, 4.50000997844301e-05, -5.02906613237746e-05, 0.000130266325398908, 0.000233386229795427, 0.000810627097069319, 6.66794598945392e-05, -0.000111185264812013, 0.000147587708886149, -4.98213334124681e-05, 0.000177993739332519, 1.85443979520204e-05, 0.000525679492524307, 0.000299870615664762, 6.86175671491494e-05, -0.000169810709698447, 2.54963346825829e-05, 0.000181932399619467, 1.81753800186626e-05, -0.00017585856076945, 0.00010891935000137
rf, 100, 3, 0.35, 12345, 0.00321427726188295, 1.32370176536032, 1.33760878113517, 1.24310857442294, 0.144145227060761, 1.34084551750346, 1.14317641893554, 1.05336138422698, 4.69104481942254, 1.91448106554403, -0.169605776550637, 3.23166626759146, 3.7849845824442, 0.918176452460815, 3.89939420760443, 0.643703968444425, 3.19655019564224, 0.452796658791791, -1.51343394533378, 0.323261346418122, 1.9787125952991
crf, 100, 3, 0.4, 12345, 0.469825821832698, 0.000143996431409419, 0.000133133209624894, -0.000163073077275602, 0.000113385876870817, 0.000499717467872297, 0.000177479281341131, -9.8681725535331e-05, 0.000264816568941765, -7.76679357037095e-05, 7.56246202165301e-05, -0.00014353081083395, 0.00055702589502406, -0.000188454632908659, 1.29051755025129e-05, -4.23272636549989e-05, 0.000308336967852959, 0.000326858299697277, -3.48546774047893e-05, 7.67986089126649e-05, 0.0002594250432144
rf, 100, 3, 0.4, 12345, 0.00194392836803696, 0.664355017490821, -0.651093846027327, -0.0526187487913383, 2.78609881131433, 0.687019879334439, 0.732208577636593, -1.02787692695145, 4.38083801342589, -0.535420986894445, 1.27542256876332, 2.30653744695427, 2.87665113086072, 2.14951180840359, 2.06085548573665, 0.306581328558993, 1.97141953477244, -0.886801758639561, -0.834457267195025, -2.14217857447733, 2.71208512654816
crf, 100, 3, 0.45, 12345, 0.502235642835785, 0.000318113191757733, -0.000142081046011235, 0.00016919175881912, 0.000248550645884789, 0.000787840859354914, 7.94117826454785e-05, 0.000192269932805036, 0.000462203635538557, 0.000109725044727453, -0.00017182659401107, 5.57198351684575e-05, 0.00087280125801642, 0.000211779065990505, -7.21531287374143e-05, 0.000167744296700267, 0.000567170146627798, 0.000176845576378728, 0.000131165170133994, 0.000114014139811691, 0.000175855721045968
rf, 100, 3, 0.45, 12345, 0.0061280254891134, 2.24912957076561, -1.00140336737672, -0.941560248313554, -0.356116449244893, 2.39946363026686, 0.948687647304975, -1.02300754116437, 4.98467813808238, 0.14974108121792, 1.96775920972177, 5.27142559053665, 3.07192098628755, 2.39638249261951, 0.755191900773308, 2.78291467666903, 3.09855976432549, 2.03717374810436, -1.45552351320781, 0.700770960932941, 5.36042038222941
crf, 100, 3, 0.5, 12345, 0.576229530673803, 0.0003011724347835, -0.000178653108296211, -0.000150190202636699, 0.000177047267501581, 0.000877347535064046, 9.32675122244042e-05, 0.000161799694448057, 0.000178143594914292, -0.000211575520023442, 0.000254203604479323, 0.0001627681112065, 0.00075488909924139, 0.000248105346224219, -0.000117450125520912, -0.000217365476862468, 0.000685146195313988, 8.99062431916332e-05, 6.15868927466093e-05, -7.7267700865343e-05, 0.000155683815272668
rf, 100, 3, 0.5, 12345, 0.00440507052622823, 1.8367154979467, 1.39563003685286, -0.90208062620448, 3.09342055702811, 1.31884652355612, 1.52923801746964, 1.67978598221479, 5.65245755875481, -0.426681439811633, -0.163482786522463, 4.32760167643865, 4.37715620595634, 0.876817926957287, 3.58289284754428, 1.22224571823735, 4.13485263585735, 0.996391466837781, -0.674494328847914, 0.388737859324446, 3.03390320921656
crf, 100, 3, 0.55, 12345, 0.579942202481346, 4.73194498314386e-05, -0.000292301435130917, -0.000336815190145288, 0.000425210776398027, 0.000663406901351097, -2.01707625161798e-05, -0.000160804797519403, 0.000344951624153069, -7.26595791337488e-05, 2.77631021255567e-05, -2.4828498562794e-05, 0.000405110763239947, 4.27486864128357e-05, -8.33126136343455e-05, -0.000219348250417084, 0.000523654980982921, -5.80894421893392e-05, 7.72942245387913e-05, -0.00016806812223592, 0.000415683074964976
rf, 100, 3, 0.55, 12345, 0.00261045019768993, 2.12154785644204, -1.41410529257477, -0.194939009315748, 0.621350848642444, 0.991190171316427, 3.79297021353633, -1.63732433882327, 5.78888103466258, 1.1854295438862, 0.605206160762271, 2.73939312699222, 3.51666706571544, 1.50294664151054, -0.189968662654148, 1.66130449215179, 0.633266159216016, -1.12741621722913, -0.0876445821954764, -0.221722730101567, 1.2160030657271
crf, 100, 3, 0.6, 12345, 0.627308935000307, 0.00030715350368089, 2.56218976919685e-05, -2.25042466298328e-05, 0.000350554847603555, 0.000674253392831289, -9.11412920674219e-05, 4.64143671744614e-05, 0.000434952995156189, 0.000166602379088317, 4.70340306900131e-05, -0.000270096387244936, 0.000600091868563856, 0.00028713375189392, 0.000102876210538121, 0.000203089655872149, 0.000515541150996706, -2.59284142035428e-05, -6.94344647991599e-05, 0.000138363504053119, 0.000405302422079912
rf, 100, 3, 0.6, 12345, 0.0013365346996835, 2.36423587190336, 0.474592960992276, -0.268792402630357, 0.87342090866637, 2.14143155840419, 0.604963574216196, 1.84906336441682, 4.68450168664766, 0.278843158379064, 0.315474082752067, 3.77605401394059, 5.48300703898281, -0.0121398969723629, 1.8709577677709, 1.49615908807105, 1.9511935932102, 1.11206365183399, 0.327839644241301, -0.166754063980142, 2.13105495566041
crf, 100, 3, 0.65, 12345, 0.656803635255338, 0.000234684146962327, 5.71191080109174e-05, 0.00010377307170947, -3.00549236768556e-05, 0.000975556784748584, -4.49983669422006e-05, 0.000311889017007262, 0.000242049045430289, 0.000253942088156197, 0.000163132418091354, 0.000114865432963979, 0.000991415384470271, 0.000525301570453506, 4.59493474522039e-05, 0.000280482201049592, -2.47993591274648e-05, -0.000198342700254825, 0.000177555274931451, -0.000453858582378631, 0.000501156164711967
rf, 100, 3, 0.65, 12345, 0.00386814335217788, 2.3369822102651, -0.0865299492583091, 0.489553863277105, 0.967770845467225, -0.104044977454538, 0.89530922699809, -0.203995058009137, 5.29431965077531, 1.19372543724796, 0.558313157557812, 3.28196104858851, 4.21332930283832, 1.57695483855029, 2.18778396827109, 2.72437588978361, 0.554964546528738, 0.886005776028106, 0.713057243291072, -0.606751058845913, 2.20061260838019
crf, 100, 3, 0.7, 12345, 0.679381189571796, 0.000257065839950147, -6.64167744766601e-05, -6.64661700455267e-05, 0.000191227245407915, 0.000761530858462589, 0.000242254219760757, 0.000303241749058623, 0.000435798016518264, -1.4663099723229e-05, 0.000142182605657637, -0.000218940804001696, 0.000834528646228881, 0.000206678764605531, 0.000194495036967729, 0.000219914893147858, 0.000504019952729141, -2.02090153965162e-06, 7.4764053040834e-05, 4.60579688028827e-05, 0.000568103538209736
rf, 100, 3, 0.7, 12345, 0.00257489761857191, 2.86652038424653, -0.185518998332657, -0.0572592656547813, 0.517754967744546, 1.59476443701163, 4.16701891361738, 0.636279591515708, 4.28861069089387, 1.90836255845103, 2.64142631542502, 1.85362584013544, 2.24239038799954, 0.719755260013055, 3.54907137848753, -0.416396938189059, 2.87418572577386, 0.943198399765933, -0.82140376225274, 1.0053293235927, 2.62989522273264
crf, 100, 3, 0.75, 12345, 0.696842113848562, 4.69429375572894e-05, -0.000312546424368922, -0.000122821307845896, 0.000207389360019216, 0.000148774201661372, 0.000195457298773059, -0.00021330598014309, 0.000183102019296025, -0.000337663378684626, 0.000153560939437069, -0.000240190439198179, 0.000468479527496507, 0.000288723962209932, 0.000226046738790338, 0.000226323902202033, 0.000671879209785792, 0.000156617789430905, -0.000118515372232827, -0.000164699691568653, 0.00011403473521679
rf, 100, 3, 0.75, 12345, 7.6966792508712e-05, 2.17066602377202, -1.11608221120906, -0.14595927903176, -0.891096915217556, 0.0296049201857666, 0.812308882550967, 2.16165356789895, 4.44405175458048, -0.123680258805401, -1.25652700054374, 0.609952656685023, 2.16515974704757, 0.677280083519341, 0.719704588150304, -0.698463149459644, 0.571766660408202, 0.461792466514111, -0.840016553277521, -0.397233175604801, 2.24046804256765
crf, 100, 3, 0.8, 12345, 0.726394227956356, 0.000158237809109796, -0.000278524972404405, -0.000207276156718394, 5.23994105644907e-05, -0.000147690537991426, -0.000112819445771248, -0.000402873480006761, 0.000787608197673514, -0.000467891037543732, 0.000103053960081725, -9.09535528788827e-05, 0.000242799021577548, 0.000719957220535695, -0.000332545356526395, -0.00022623038049901, 0.000367939851180089, 2.39113795560028e-05, -0.000163811236957079, 4.66969729229219e-05, 0.000173310022315464
rf, 100, 3, 0.8, 12345, 0.000807471716656365, 1.57851764364977, -0.289433271415212, -0.75533671922877, -0.349006117849578, 1.17691631012859, -0.609952205625693, 0.093389368622778, 4.18629489142705, 0.740455891868272, 1.55013498392178, 1.7052039764599, 3.00908511593678, 1.17520767113262, 0.00498964165273787, 2.41708321029179, 0.257811906488632, 0.232381619366475, -0.0389154440537806, -1.38954669182307, 2.46752609123766
crf, 100, 3, 0.85, 12345, 0.746869411170745, 0.000232450701726588, -3.9864398422773e-05, -0.000111395175555276, 6.89715280788263e-05, 0.00028354412129588, -0.000127503170777315, -8.66711116637117e-05, 0.000347643027711995, -0.000198470610735898, 0.000207037179759174, 0.000428473598778713, 0.00106887651272889, 0.000305613929358408, 6.96043755803263e-05, 0.000405015284822411, 4.4275856860955e-06, 0.00019870326713596, 0.000459679075320136, 0.000524230227614759, -6.15437136740941e-05
rf, 100, 3, 0.85, 12345, 0.000807133376173305, 1.20564879134437, -0.994819924937888, -0.590704997787638, 1.48578878368501, -1.36655745161087, 0.0359219781340738, -0.971079419987456, 3.88055744996945, 0.15366056278934, 0.237018408668144, 1.40444452910275, 2.51954295777475, 1.86337388842167, 2.06567548007516, 1.97310178093933, 1.810479741421, -0.34239389177168, 1.12371772897691, -0.621854289976565, 0.879410809955355
crf, 100, 3, 0.9, 12345, 0.766149782748488, 0.000284075285338552, -0.000526475691351699, -0.000114806973644658, 0.000246162765811253, 0.000190264412836058, -0.000185154591195388, 0.000273481495943395, -2.41120510457535e-06, 0.000271946965285153, 0.000663632794119948, 0.000112547390896683, 0.00135716266647893, 0.000671381332041659, -0.000445064738797628, 0.000126042601930953, 0.000597899299515802, 0.000242882575709727, 0.000175352783355957, -5.34257659115028e-05, 0.000198689369149633
rf, 100, 3, 0.9, 12345, 0.000377325754415522, -0.272150630941352, -0.624939127723522, 0.449399503253615, -0.140203501475245, 0.0518124566896736, -0.201104403110928, -0.295011563723905, 3.71034698136291, 0.197640844043134, 0.573367155998324, 3.19041104265288, 1.06213900405658, -0.197929277305637, 0.555905063269459, 1.13516230018612, 0.88929055823652, -0.486242665285622, 0.674925936108015, 0.4009299508341, 1.79466653989394
crf, 200, 3, 0.632, 12345, 0.672166462912918, 0.000141644824537928, -9.84709578770871e-05, -5.00722575297161e-05, 0.000202365931247704, 0.00037856070446739, -8.54331409820604e-05, -4.81163133038316e-05, 0.000183438569935691, -0.000310858677805889, 5.98650771431224e-05, 1.10933299903553e-05, 0.00068875100909163, 0.000110009120123623, 0.00018814369411962, -0.000157595676677632, 0.000362708525288148, 0.000159782554576936, 0.00020517590592021, -0.000114127729051096, 0.000144928352688531
rf, 200, 3, 0.632, 12345, 0.00426337285389618, 3.25714125667124, 0.452724012227648, -0.210979350547849, 2.69256418156826, 2.2756972857813, 2.12593929347304, 2.15112748790662, 7.71027510947027, 0.322068920208696, 1.22482787110725, 5.75189787716076, 6.23002973571235, 2.47828790544503, 2.28573478741092, 1.53907087269023, 2.52088533582308, 0.639589593916237, 0.283754187366673, -0.0112461339107868, 4.22990700053391
crf, 200, 3, 0.3, 12345, 0.389952534592539, 1.98236587437641e-05, -0.000122672334885572, -7.05419934841162e-05, 0.000209885449501405, 0.000573642756154425, -8.0215381791163e-05, 8.74783798106877e-05, 7.83381311152123e-05, 8.31526532903006e-06, 0.000106011789953189, -2.99095382152217e-05, 0.000506519349578464, 9.23055496692318e-05, 3.9554962099283e-05, 5.36924566460186e-05, 0.000264896952210489, 0.000134967393707142, 9.41656223475183e-05, -4.48126518762051e-05, 0.000271079046629248
rf, 200, 3, 0.3, 12345, 0.00674166551354652, 2.59255423996362, -0.450099531468529, 0.0938293904210625, 2.7027914649135, 3.97763492706819, 3.14632998237493, 0.368691174873422, 6.44157389466224, 1.32035488010837, 1.64643948398883, 5.58226139219745, 3.37561443315112, 1.90846628636885, 3.81100016139033, 1.62210628260833, 2.51157707864644, 1.21128604506897, -0.617913966300088, -1.87528703920117, 2.88262195174269
crf, 200, 3, 0.35, 12345, 0.446516122994703, 0.000267027655911151, 0.000115353088695018, 0.000131742278642244, 0.000250319123009086, 0.000786042650682301, -8.82047768542817e-05, 6.48530989121453e-05, 0.000177871796918898, -3.01679198823235e-06, 8.82855360299866e-05, 2.41472100478381e-05, 0.000451987166763754, 0.000203068218844297, -5.60153428398075e-05, -6.43490928161489e-06, 0.000395301889051083, 7.83294421489661e-05, 0.000129402835804791, -5.59308425730348e-05, 0.000191612561849053
